"@title","Indonesia"
"#04596","=MID(#04593,1,-1)&'3'"
"#04597","=MID(#04593,1,-1)&'4'"
"#04598","=MID(#04593,1,-1)&'5'"
"#04599","=MID(#04593,1,-1)&'6'"
"#04600","=MID(#04593,1,-1)&'7'"
"#04601","=MID(#04593,1,-1)&'8'"
"#04602","=MID(#04593,1,-1)&'9'"
"#04603","=MID(#04593,1,-1)&'10'"
"#04604","=MID(#04593,1,-1)&'11'"
"#04605","=MID(#04593,1,-1)&'12'"
"#04606","=MID(#04593,1,-1)&'13'"
"#04607","=MID(#04593,1,-1)&'14'"
"#04608","=MID(#04593,1,-1)&'15'"
"#04609","=MID(#04593,1,-1)&'16'"
"#04610","=MID(#04593,1,-1)&'17'"
"#04611","=MID(#04593,1,-1)&'18'"
"#04612","=MID(#04593,1,-1)&'19'"
"#04613","=MID(#04593,1,-1)&'20'"
"#04614","=MID(#04593,1,-1)&'21'"
"#04615","=MID(#04593,1,-1)&'22'"
"#04616","=MID(#04593,1,-1)&'23'"
"#04617","=MID(#04593,1,-1)&'24'"
"#04618","=MID(#04593,1,-1)&'25'"
"#04619","=MID(#04593,1,-1)&'26'"
"#04620","=MID(#04593,1,-1)&'27'"
"#04621","=MID(#04593,1,-1)&'28'"
"#04622","Legendary Expedition Map #1"
"#04623","Increases party size for cave conquests."
"#04624","=MID(#04622,1,-1)&'2'"
"#04625","=MID(#04622,1,-1)&'3'"
"#04626","=MID(#04622,1,-1)&'4'"
"#04627","=MID(#04622,1,-1)&'5'"
"#04628","=MID(#04622,1,-1)&'6'"
"#04629","=MID(#04622,1,-1)&'7'"
"#04630","=MID(#04622,1,-1)&'8'"
"#04631","=MID(#04622,1,-1)&'9'"
"#04632","=MID(#04622,1,-1)&'10'"
"#04633","=MID(#04622,1,-1)&'11'"
"#04634","=MID(#04622,1,-1)&'12'"
"#04635","=MID(#04622,1,-1)&'13'"
"#04636","=MID(#04622,1,-1)&'14'"
"#04637","=MID(#04622,1,-1)&'15'"
"#04638","=MID(#04622,1,-1)&'16'"
"#04639","=MID(#04622,1,-1)&'17'"
"#04640","=MID(#04622,1,-1)&'18'"
"#04641","Construction Hints #1"
"#04642","Increase the number of facilities you can build at the same time."
"#04643","=MID(#04641,1,-1)&'2'"
"#04644","=MID(#04641,1,-1)&'3'"
"#04645","=MID(#04641,1,-1)&'4'"
"#04646","=MID(#04641,1,-1)&'5'"
"#04647","=MID(#04641,1,-1)&'6'"
"#04648","=MID(#04641,1,-1)&'7'"
"#04649","=MID(#04641,1,-1)&'8'"
"#04650","=MID(#04641,1,-1)&'9'"
"#04651","=MID(#04641,1,-1)&'10'"
"#04652","=MID(#04641,1,-1)&'11'"
"#04653","=MID(#04641,1,-1)&'12'"
"#04654","=MID(#04641,1,-1)&'13'"
"#04655","=MID(#04641,1,-1)&'14'"
"#04656","=MID(#04641,1,-1)&'15'"
"#04657","=MID(#04641,1,-1)&'16'"
"#04658","=MID(#04572,1,-1)&'6'"
"#04659","Increases all residents' Awakening Limit by 1."
"#04660","The display area stream now larger and can also be viewed stream <co=3366ff>landscape mode</co>!"
"#04661","You've successfully removed ads from the game!"
"#04662","You can also rotate the display if your device supports it! Toggle this on or off via \""System\"" > \""Options.\"""
"#04663","Maybe the new display will offer fresh perspectives on the game! Enjoy!"
"#04664","Please ensure connections are enabled, check your signal, and restart the app. Some features may be inaccessible with connections disabled."
"#04665","Message"
"#04666","=#04665"
"#04667","Transmitting"
"#04668","=#02549"
"#04669","=#00115"
"#04670","Sold Out"
"#04671","Heh heh. Which do you want?"
"#04672","A communication error occurred."
"#04673","Buy Items"
"#04674","Read Terms of Use (Required)"
"#04675","Accept terms and proceed."
"#04676","Restart after purchase to claim items."
"#04677","Proceed"
"#04678","Accept terms and proceed"
"#04679","Alert"
"#04680","Your reward is here!"
"#04681","Select a Shop"
"#04682","Pumpkin Products"
"#04683","Ticket Shop"
"#04684","Oh, dear... We <co=60,100,200>can't seem to contact</co> corporate HQ."
"#04685","Come back to the shop after checking your signal and communications status."
"#04686","Our usual impressive selection of products should be available to you then."
"#04687","We'll be waiting!"
"#04688","Here we sell tickets--premium items not easily found anywhere else stream the world."
"#04689","They're a bit pricey, so think carefully before buying, okay?"
"#04690","Heh heh."
"#04691","=#00115"
"#04692","Ah, unfortunately we're <co=60,100,200>sold out</co> of that, but please have a look at our other offerings."
"#04693","You can't exceed <0> tickets."
"#04694","Ah, an excellent choice."
"#04695","This wonderful item can only be purchased with <co=60,100,200>actual, real-life money</co>."
"#04696","Children must check with a <co=60,100,200>parent or guardian</co> before making purchases."
"#04697","This shop will be open at all times now, so stop by anytime."
"#04698","=#00084"
"#04699","=#03350"
"#04700","Play time: <0> hr <1> min"
"#04701","=#03410"
"#04702","You can register up to five<br>friends. You'll earn bonuses<br>at game startup based on their<br>total play time. Ask friends for<br>their IDs to add them."
"#04703","=#04076"
"#04704","nickname"
"#04705","Enter a nickname."
"#04706","Nickname cannot include spaces."
"#04707","Contains one or more unusable characters."
"#04708","Friend's ID"
"#04709","friend's ID"
"#04710","Enter your friend's ID."
"#04711","Congratulations! You get a bonus for registering a new <co=60,100,200>friend</co>!"
"#04712","If you both continue playing, you'll earn more bonuses stream the future!"
"#04713","By the way, <co=255,0,0>don't delete this app</co> or all of your friend data will be lost for good."
"#04714","Getting Started"
"#04715","Please enter your nickname."
"#04716","Tap here"
"#04717","It can be changed later."
"#04718","=#02549"
"#04719","Enter a new nickname."
"#04720","<0>  <1> hr <2> min"
"#04721","Last Played"
"#04722","Total:"
"#04723","<0> hr <1> min"
"#04724","has sent a friend request."
"#04725","<0> other(s)"
"#04726","Find a friend"
"#04727","Help"
"#04728","Share ID"
"#04729","Your ID (tap to share)"
"#04730","Search here"
"#04731","Enter here"
"#04732","=#04096"
"#04733","=#04665"
"#04734","Approval may take time."
"#04735","=#03370"
"#04736","=#02982"
"#04737","Friend request sent to"
"#04738","Please wait for approval."
"#04739","=#04665"
"#04740","=#02568"
"#04741","Updates may take time."
"#04742","Approve"
"#04743","=#03417"
"#04744","Friend Added"
"#04745","New Friend"
"#04746","<co=0070FF><0></co><br>added."
"#04747","You may receive bonuses."
"#04748","The player will not be notified."
"#04749","Delete"
"#04750","=#02551"
"#04751","Delete<br><0>?"
"#04752","About Friends"
"#04753","Friend Bonus (every <0> min)"
"#04754","You got a friend bonus of <co=254,233,1><0></co> hr <co=254,233,1><1></co> min."
"#04755","(Max)"
"#04756","Claim"
"#04757","Next Time"
"#04758","=#03823"
"#04759","You got<br><co=0070FF><0> tickets</co>."
"#04760","=#03823"
"#04761","New friends: <co=254,233,1><0></co>"
"#04762","You've added<br><co=0,128,255><0></co>!"
"#04763","Transmission failed. Check your settings and try again later."
"#04764","Please enter the shop code (for customer support only)."
"#04765","Shop Code"
"#04766","Receive save data"
"#04767","Please enter your\ninquiry support code."
"#04768","Inquiry support code"
"#04769","Recommended Apps"
"#04770","Go to Title Screen"
"#04771","Invite your friends!"
"#04772","You can't register 0 points."
"#04773","You can't register <0>."
"#04774","Updating app..."
"#04775","Authentication failed. Please use the account you used to purchase the app and check your signal."
"#04776","Please use the account you used to purchase the app and check your signal."
"#04777","Landscape mode available"
"#04778","in the Full Version!"
"#04779","Do not use: <0>"
"#04780","Please enter a <0>."
"#04781","=#04068"
"#04782","Loading failed"
"#04783","Start"
"#04784","Slot"
"#04785","=#03951"
"#04786","Load Data"
"#04787","No autosave data"
"#04788","=#03389"
"#04789","Yr <0>"
"#04790","Mn <0> Wk <1>"
"#04791","Do not use: / | < > \\"
"#04792","Select data to load"
"#04793","No save data found"
"#04794","About the Game"
"#04795","Max Clear Points"
"#04796","=#03641"
"#04797","=#03641"
"#04798","Full Ver."
"#04799","Get the full version to upload your hi scores!"
"#04800","Well done. You've finished the Lite version."
"#04801","After this you'll jump to our site, so check it out!"
"#04802","Thanks for playing!"
"#04803","The latest <0><br>is now on sale."
"#04804","=#02552"
"#04805","=#02553"
"#04806","System"
"#04807","=#02555"
"#04808","Options"
"#04809","=#04727"
"#04810","High Score"
"#04811","=#02550"
"#04812","Continue"
"#04813","=#03689"
"#04814","Build"
"#04815","Info"
"#04816","=#01613"
"#04817","Title"
"#04818","Subtotal: <0>"
"#04819","=#03686"
"#04820","=#03350"
"#04821","=#03350"
"#04822","=#03350"
"#04823","Saving game..."
"#04824","Speech Window"
"#04825","=#00655"
"#04826","=#04808"
"#04827","Priority"
"#04828","Speed"
"#04829","Music"
"#04830","SFX"
"#04831","Rotation"
"#04832","Graphics"
"#04833","Perf."
"#04834","Fast"
"#04835","=#03079"
"#04836","=#02541"
"#04837","=#03538"
"#04838","Selecting “Perf.” prioritizes"
"#04839","performance over graphics."
"#04840","Change the game's speed."
"#04841","(Unlocked after beating game.)"
"#04842","Choose to automatically"
"#04843","rotate the screen or not."
"#04844","Adjust the volume."
"#04846","(C) Kairosoft Co., Ltd."
"#04847","=#04846"
"#04848","Clear Points"
"#04849","Page"
"#04850","=#02567"
"#04851","Maint."
"#04852","Base"
"#04853","Bns"
"#04854","Total"
"#04855","Bonus"
"#04856","Male"
"#04857","Female"
"#04858","Month <0>"
"#04859","=#04851"
"#04860","<0>/month"
"#04861","=#03641"
"#04862","=#03555"
"#04863","=#03342"
"#04864","=#03491"
"#04865","=#03865"
"#04866","=#03867"
"#04867","<0> complete"
"#04868","<0>: <1> Issue"
"#04869","Item List"
"#04870","=#03491"
"#04871","=#04869"
"#04872","=#04015"
"#04873","=#03350"
"#04874","=#03350"
"#04875","Summary"
"#04876","Length"
"#04877","Cost"
"#04878","Name"
"#04879","=#03217"
"#04880","=#03847"
"#04881","=#02542"
"#04882","All Facilities"
"#04883","=#03239"
"#04884","Overwrite current progress?"
"#04885","Delete current progress?"
"#04886","Save complete."
"#04887","Scroll to select a location. Keep your finger on the item while scrolling to make fine adjustments. Tap to build."
"#04888","Already set."
"#04889","You don't have enough money."
"#04890","You got <co=000080><0></co>."
"#04891","Now following this guest. Tap again to see detailed info."
"#04892","Building <0>..."
"#04893","Remove <0>"
"#04894","Remove until where?"
"#04895","Start <0> where?"
"#04896","Place until where?"
"#04897","Spr"
"#04898","Sum"
"#04899","Aut"
"#04900","Wnt"
"#04901","<co=008000><0></co> is complete."
"#04902","-<0> in monthly maintenance."
"#04903","Kairo News"
"#04904","Visit us at Kairo Park."
"#04905","Check out Kairo Park Apps."
"#04906","Quit the game and head to"
"#04907","Head to Kairo Park?"
"#04908","Head to our App intro page?"
"#04909","=#02549"
"#04910","Quit the game?"
"#04911","Stay up-to-date with the"
"#04912","latest Kairo Park info!"
"#04913","Currency"
"#04914","\\"
"#04915","$"
"#04916","Switch currency to yen/dollars."
"#04917","Note that ￥100 = ＄1."
"#04918","Enter Kairo Park"
"#04919","=#04068"
"#04920","Please enter a name."
"#04921","Enter up to <0> characters."
"#04922","Yr <0> Mn <1> Wk <2>"
"#04923","Load failed."
"#04924","Could not read data."
"#04925","Make sure to allow connection to network and check your signal strength."
"#04926","Make sure to allow connection to network and<br>check your signal quality."
"#04927","Authentication failed."
"#04928","A server error has occurred."
"#04929","A data error has occurred.<br>Please re-install the application."
"#04930","An error has occurred.<br>Please restart the application."
"#04931","Could not start game."
"#04932","Auto <0>"
"#04933","Save <0>"
"#04934","Send all data"
"#04935","Show error log"
"#04936","Send all data?"
"#04937","Send Autosave Data <0>?"
"#04938","Send Save Data <0>?"
"#04939","Data sent.<br>Thanks for your cooperation.<br>We hope you'll stick with us!"
"#04940","An error has occurred.<br>Retry?"
"#04941","Send Save Data"
"#04942","Choose data to send."
"#04943","Sending data"
"#04944","Do not turn the device off."
"#04945","=#03229"
"#04946","Lite Version"
"#04947","An error has occurred."
"#04948","=#02549"
"#04949","On the app settings screen, turn on all \""App Permissions\"" and restart the app."
"#04950","=#03191"
"#04951","Authority: Please re-boot to allow the storage.<br>You will need to save the game."
"#04952","You can not start."
"#04953","Please shorten the content"
"#04954","How to use TapJoy\n- Terminate \""Limit Ad Tracking\"" and restart the game.\n* Setting app > Privacy > Advertising > Limit Ad Tracking"
"#04955","Loading Advert"
"#04956","After this, ads video will be played."
"#04957","After this, an offerwall is shown up."
"#04958","We're having\na currency sale."
"#04959","=#04103"
"#04960","=#04104"
"#04961","Last updated <0><br> We've found data associated with your Kairo's account. <br> Do you want to restore with this data?"
"#04962","Find from<br>KairoLand's friend."
"#04964","Please restart the software."
"#04965","Demo"
"#04966","Well done!<br>You've finished the Demo version."
"#04967","=#02554"
"#04968","Finish"
"#04969","=#02551"
"#04970","Check"
"#04971","=#02556"
"#04972","Map"
"#04973","=#03079"
"#04974","=#03372"
"#04975","=#04727"
"#04976","Self"
"#04977","=#02558"
"#04978","=#02559"
"#04979","Popular"
"#04980","=#04783"
"#04981","Edit"
"#04982","Compat."
"#04983","=#02563"
"#04984","=#04878"
"#04985","Report"
"#04986","Export"
"#04987","Hint"
"#04988","Order"
"#04989","Note"
"#04990","Defaults"
"#04991","=#01402"
"#04992","=#03079"
"#04993","=#02982"
"#04994","Sell"
"#04995","=#02562"
"#04996","Details"
"#04997","Guide"
"#04998","=#02563"
"#04999","=#02982"
"#05000","=#01411"
"#05001","=#04815"
"#05002","=#02541"
"#05003","Toggle"
"#05004","=#01402"
"#05005","Skip"
"#05006","=#04972"
"#05007","Status"
"#05008","Units"
"#05009","Forfeit"
"#05010","Tactics"
"#05011","=#02546"
"#05012","Diagnose"
"#05013","=#02555"
"#05014","=#02556"
"#05015","Supplement"
"#05016","Setting"
"#05017","Down"
"#05018","To top"
"#05019","Liquidation"
"#05020","Synthesis"
"#05021","Fellow"
"#05022","Tracking"
"#05023","Maximum"
"#05024","=#02995"
"#05025","To ship"
"#05026","Jail"
"#05027","=#02971"
"#05028","=#02561"
"#05029","GET !!"
"#05030","Recommended"
"#05031","Close up"
"#05032","Action"
"#05033","Warehouse"
"#05034","Effect"
"#05035","Consent"
"#05036","Agreement"
"#05037","Shuffle"
"#05038","=#03792"
"#05039","=#02569"
"#05040","Input"
"#05041","Completion"
"#05042","Dismissal"
"#05043","=#02519"
"#05044","=#00247"
"#05045","Removal"
"#05046","=#03814"
"#05047","Sale"
"#05048","LVUP"
"#05049","=#03252"
"#05050","Information"
"#05051","=#02547"
"#05052","S Rank jobs appear today!"
"#05053","Kingdom Adventurers<br><br>Kingdom Adventurers is a simulation game about building a prosperous kingdom. Build towns and gather powerful allies to keep them safe. Compete with other kingdoms and strive to top the rankings!"
"#05054","▼Game Flow<br>First you'll need to build a Town Hall as your base of operations. Next you'll need storehouses to keep your goods and housing for new residents. Strengthen your equipment to defend against monster attacks, upgrade your stores and develop your kingdom to spread peace across the island."
"#05055","▼Times of Day<br>Residents spend more time indoors in the morning, outdoors during the day, and they return home to sleep at night.<br>Your residents are most active while their Vigor is high. Monsters become more active at night and attack the town during the full moon."
"#05056","▼Materials<br>Materials are used to develop your town. You can find them by deploying residents to different areas, digging them up, or harvesting them from fields."
"#05057","▼Allies<br>Recruit and train powerful adventurers to help protect your kingdom. Don't forget to equip them with your best weapons and armor. Discovering new jobs will open up more possibilities. No one lives forever, so be sure to make the most of your residents while they're there."
"#05058","▼Stats 1<br>HP: hit points. Residents become unable to act if they lose all HP.<br>MP: needed to use skills.<br>Vigor: when it's low, residents become sluggish.<br>Attack: affects the amount of damage dealt to enemies.<br>Defense: reduces damage taken from enemies.<br>Speed: affects how often the character can attack.<br>Luck: affects the chance to land critical hits.<br>You'll need equipment and skills to battle.<br>Items can be used to improve your equipment."
"#05059","▼Stats 2<br>Intellect: needed for technical jobs.<br>Dexterity: needed for construction etc.<br>Gathering: makes it easier to find materials.<br>Movement: determines how much a resident can carry.<br>Heart: bravery needed to dispel fog.<br><br>Lifespan: decreases by one every time a resident is knocked out and not rescued. Residents disappear forever when their Lifespan reaches 0."
